"uri","label_foi","label_list","label","comment","definition"
"http://w3id.org/glosis/model/layerhorizon/plasticityProperty",,"GL_Plot","plasticityProperty","The Plasticity Property measures the soil's ability to deform under stress without cracking or breaking, especially when wet. It is influenced by clay content and mineralogy and is important for engineering and agricultural applications. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Guidelines for Soil Description issued by the FAO: table 56"
"http://w3id.org/glosis/model/layerhorizon/poresAbundanceProperty",,"GL_Layer","poresAbundanceProperty","The Pores Abundance Property describes the quantity of soil pores, ranging from few to many. It influences water infiltration, root growth, and soil aeration. Pore abundance is crucial for assessing soil health and productivity. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 63"
"http://w3id.org/glosis/model/layerhorizon/poresAbundanceProperty","GL_Surface",,"poresAbundanceProperty","The Pores Abundance Property describes the quantity of soil pores, ranging from few to many. It influences water infiltration, root growth, and soil aeration. Pore abundance is crucial for assessing soil health and productivity. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 63"
"http://w3id.org/glosis/model/layerhorizon/poresAbundanceProperty","GL_Profile",,"poresAbundanceProperty","The Pores Abundance Property describes the quantity of soil pores, ranging from few to many. It influences water infiltration, root growth, and soil aeration. Pore abundance is crucial for assessing soil health and productivity. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 63"
"http://w3id.org/glosis/model/layerhorizon/poresAbundanceProperty","GL_Plot",,"poresAbundanceProperty","The Pores Abundance Property describes the quantity of soil pores, ranging from few to many. It influences water infiltration, root growth, and soil aeration. Pore abundance is crucial for assessing soil health and productivity. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 63"
"http://w3id.org/glosis/model/layerhorizon/poresAbundanceProperty",,"GL_Plot","poresAbundanceProperty","The Pores Abundance Property describes the quantity of soil pores, ranging from few to many. It influences water infiltration, root growth, and soil aeration. Pore abundance is crucial for assessing soil health and productivity. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 63"
"http://w3id.org/glosis/model/layerhorizon/poresSizeProperty",,"GL_Layer","poresSizeProperty","The Pores Size Property categorizes soil pores by their diameter, such as macro-pores, meso-pores, and micro-pores. This property determines water retention, air movement, and root penetration in soil. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 62"
"http://w3id.org/glosis/model/layerhorizon/poresSizeProperty","GL_Surface",,"poresSizeProperty","The Pores Size Property categorizes soil pores by their diameter, such as macro-pores, meso-pores, and micro-pores. This property determines water retention, air movement, and root penetration in soil. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 62"
"http://w3id.org/glosis/model/layerhorizon/poresSizeProperty","GL_Profile",,"poresSizeProperty","The Pores Size Property categorizes soil pores by their diameter, such as macro-pores, meso-pores, and micro-pores. This property determines water retention, air movement, and root penetration in soil. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 62"
"http://w3id.org/glosis/model/layerhorizon/poresSizeProperty","GL_Plot",,"poresSizeProperty","The Pores Size Property categorizes soil pores by their diameter, such as macro-pores, meso-pores, and micro-pores. This property determines water retention, air movement, and root penetration in soil. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 62"
"http://w3id.org/glosis/model/layerhorizon/poresSizeProperty",,"GL_Plot","poresSizeProperty","The Pores Size Property categorizes soil pores by their diameter, such as macro-pores, meso-pores, and micro-pores. This property determines water retention, air movement, and root penetration in soil. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 62"
"http://w3id.org/glosis/model/layerhorizon/porosityClassProperty",,"GL_Layer","porosityClassProperty","The Porosity Class Property classifies soil by the proportion of pore spaces, typically expressed as a percentage. Classes include high, medium, or low porosity, influencing water and air movement in the soil. Source: Soil Science Society of America (SSSA) Glossary.","Guidelines for Soil Description issued by the FAO: table 60"
"http://w3id.org/glosis/model/layerhorizon/porosityClassProperty","GL_Surface",,"porosityClassProperty","The Porosity Class Property classifies soil by the proportion of pore spaces, typically expressed as a percentage. Classes include high, medium, or low porosity, influencing water and air movement in the soil. Source: Soil Science Society of America (SSSA) Glossary.","Guidelines for Soil Description issued by the FAO: table 60"
"http://w3id.org/glosis/model/layerhorizon/porosityClassProperty","GL_Profile",,"porosityClassProperty","The Porosity Class Property classifies soil by the proportion of pore spaces, typically expressed as a percentage. Classes include high, medium, or low porosity, influencing water and air movement in the soil. Source: Soil Science Society of America (SSSA) Glossary.","Guidelines for Soil Description issued by the FAO: table 60"
"http://w3id.org/glosis/model/layerhorizon/porosityClassProperty","GL_Plot",,"porosityClassProperty","The Porosity Class Property classifies soil by the proportion of pore spaces, typically expressed as a percentage. Classes include high, medium, or low porosity, influencing water and air movement in the soil. Source: Soil Science Society of America (SSSA) Glossary.","Guidelines for Soil Description issued by the FAO: table 60"
"http://w3id.org/glosis/model/layerhorizon/porosityClassProperty",,"GL_Plot","porosityClassProperty","The Porosity Class Property classifies soil by the proportion of pore spaces, typically expressed as a percentage. Classes include high, medium, or low porosity, influencing water and air movement in the soil. Source: Soil Science Society of America (SSSA) Glossary.","Guidelines for Soil Description issued by the FAO: table 60"
"http://w3id.org/glosis/model/layerhorizon/rootsAbundanceProperty",,"GL_Layer","rootsAbundanceProperty","The Roots Abundance Property describes the quantity of plant roots within a soil profile, typically categorized as few, common, or many. Root abundance reflects plant-soil interactions, soil fertility, and the physical structure that supports vegetation. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 80"
"http://w3id.org/glosis/model/layerhorizon/rootsAbundanceProperty","GL_Surface",,"rootsAbundanceProperty","The Roots Abundance Property describes the quantity of plant roots within a soil profile, typically categorized as few, common, or many. Root abundance reflects plant-soil interactions, soil fertility, and the physical structure that supports vegetation. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 80"
"http://w3id.org/glosis/model/layerhorizon/rootsAbundanceProperty","GL_Profile",,"rootsAbundanceProperty","The Roots Abundance Property describes the quantity of plant roots within a soil profile, typically categorized as few, common, or many. Root abundance reflects plant-soil interactions, soil fertility, and the physical structure that supports vegetation. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 80"
"http://w3id.org/glosis/model/layerhorizon/rootsAbundanceProperty","GL_Plot",,"rootsAbundanceProperty","The Roots Abundance Property describes the quantity of plant roots within a soil profile, typically categorized as few, common, or many. Root abundance reflects plant-soil interactions, soil fertility, and the physical structure that supports vegetation. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 80"
"http://w3id.org/glosis/model/layerhorizon/rootsAbundanceProperty",,"GL_Plot","rootsAbundanceProperty","The Roots Abundance Property describes the quantity of plant roots within a soil profile, typically categorized as few, common, or many. Root abundance reflects plant-soil interactions, soil fertility, and the physical structure that supports vegetation. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 80"
